version,m,n,j,RT_j,gaps,steps,μs,r1,r1,r1,r2,r2,r2,r3,r3,r3,r4,r4,r4,r5,r5,r5,r6,r6,r6,r7,r7,r7
gap_enum1,63,7,1,38,9,160,6,0,4,59,0,9,58,0,4,57,0,5,56,0,4,55,0,6,50,0,6,42
gap_enum2,63,7,1,38,2,46,3,0,4,59,0,9,58,0,4,57,0,5,56,0,4,55,0,6,50,0,6,42
gap_enum1,64,7,7,8,1,1,2,0,5,58,0,9,58,0,5,55,0,4,53,0,6,52,0,9,48,0,8,44
gap_enum2,64,7,7,8,1,1,2,0,5,58,0,9,58,0,5,55,0,4,53,0,6,52,0,9,48,0,8,44
gap_enum1,64,7,6,17,2,10,2,0,5,58,0,9,58,0,5,55,0,4,53,0,6,52,0,9,48,0,8,44
gap_enum2,64,7,6,17,1,4,2,0,5,58,0,9,58,0,5,55,0,4,53,0,6,52,0,9,48,0,8,44
gap_enum1,64,7,5,23,3,19,3,0,5,58,0,9,58,0,5,55,0,4,53,0,6,52,0,9,48,0,8,44
gap_enum2,64,7,5,23,1,7,2,0,5,58,0,9,58,0,5,55,0,4,53,0,6,52,0,9,48,0,8,44
gap_enum1,64,7,4,27,5,53,17,0,5,58,0,9,58,0,5,55,0,4,53,0,6,52,0,9,48,0,8,44
gap_enum2,64,7,4,27,1,14,2,0,5,58,0,9,58,0,5,55,0,4,53,0,6,52,0,9,48,0,8,44
gap_enum1,64,7,3,32,6,80,4,0,5,58,0,9,58,0,5,55,0,4,53,0,6,52,0,9,48,0,8,44
gap_enum2,64,7,3,32,1,17,2,0,5,58,0,9,58,0,5,55,0,4,53,0,6,52,0,9,48,0,8,44
gap_enum1,64,7,2,41,7,109,5,0,5,58,0,9,58,0,5,55,0,4,53,0,6,52,0,9,48,0,8,44
gap_enum2,64,7,2,41,1,20,2,0,5,58,0,9,58,0,5,55,0,4,53,0,6,52,0,9,48,0,8,44
gap_enum1,64,7,1,-1,8,129,6,0,5,58,0,9,58,0,5,55,0,4,53,0,6,52,0,9,48,0,8,44
gap_enum2,64,7,1,-1,1,21,3,0,5,58,0,9,58,0,5,55,0,4,53,0,6,52,0,9,48,0,8,44
gap_enum1,65,7,7,8,1,1,2,0,5,58,0,9,55,0,7,52,0,8,49,0,6,43,0,6,41,0,8,41
gap_enum2,65,7,7,8,1,1,2,0,5,58,0,9,55,0,7,52,0,8,49,0,6,43,0,6,41,0,8,41
gap_enum1,65,7,6,14,2,4,2,0,5,58,0,9,55,0,7,52,0,8,49,0,6,43,0,6,41,0,8,41
gap_enum2,65,7,6,14,1,3,2,0,5,58,0,9,55,0,7,52,0,8,49,0,6,43,0,6,41,0,8,41
gap_enum1,65,7,5,20,3,22,3,0,5,58,0,9,55,0,7,52,0,8,49,0,6,43,0,6,41,0,8,41
gap_enum2,65,7,5,20,1,7,2,0,5,58,0,9,55,0,7,52,0,8,49,0,6,43,0,6,41,0,8,41
gap_enum1,65,7,4,28,4,35,3,0,5,58,0,9,55,0,7,52,0,8,49,0,6,43,0,6,41,0,8,41
gap_enum2,65,7,4,28,1,10,2,0,5,58,0,9,55,0,7,52,0,8,49,0,6,43,0,6,41,0,8,41
gap_enum1,65,7,3,35,6,80,4,0,5,58,0,9,55,0,7,52,0,8,49,0,6,43,0,6,41,0,8,41
gap_enum2,65,7,3,35,1,17,2,0,5,58,0,9,55,0,7,52,0,8,49,0,6,43,0,6,41,0,8,41
gap_enum1,65,7,2,-1,7,103,5,0,5,58,0,9,55,0,7,52,0,8,49,0,6,43,0,6,41,0,8,41
gap_enum2,65,7,2,-1,1,19,2,0,5,58,0,9,55,0,7,52,0,8,49,0,6,43,0,6,41,0,8,41
gap_enum1,66,7,7,6,1,1,2,0,7,59,0,5,52,0,4,49,0,8,49,0,7,48,0,7,45,0,6,43
gap_enum2,66,7,7,6,1,1,2,0,7,59,0,5,52,0,4,49,0,8,49,0,7,48,0,7,45,0,6,43
gap_enum1,66,7,6,13,2,10,2,0,7,59,0,5,52,0,4,49,0,8,49,0,7,48,0,7,45,0,6,43
gap_enum2,66,7,6,13,1,4,8,0,7,59,0,5,52,0,4,49,0,8,49,0,7,48,0,7,45,0,6,43
gap_enum1,66,7,5,20,3,22,3,0,7,59,0,5,52,0,4,49,0,8,49,0,7,48,0,7,45,0,6,43
gap_enum2,66,7,5,20,1,7,2,0,7,59,0,5,52,0,4,49,0,8,49,0,7,48,0,7,45,0,6,43
gap_enum1,66,7,4,28,4,35,3,0,7,59,0,5,52,0,4,49,0,8,49,0,7,48,0,7,45,0,6,43
gap_enum2,66,7,4,28,1,10,2,0,7,59,0,5,52,0,4,49,0,8,49,0,7,48,0,7,45,0,6,43
gap_enum1,66,7,3,32,5,47,4,0,7,59,0,5,52,0,4,49,0,8,49,0,7,48,0,7,45,0,6,43
gap_enum2,66,7,3,32,1,12,2,0,7,59,0,5,52,0,4,49,0,8,49,0,7,48,0,7,45,0,6,43
gap_enum1,66,7,2,37,7,109,5,0,7,59,0,5,52,0,4,49,0,8,49,0,7,48,0,7,45,0,6,43
gap_enum2,66,7,2,37,1,20,2,0,7,59,0,5,52,0,4,49,0,8,49,0,7,48,0,7,45,0,6,43
gap_enum1,66,7,1,-1,9,158,6,0,7,59,0,5,52,0,4,49,0,8,49,0,7,48,0,7,45,0,6,43
gap_enum2,66,7,1,-1,1,26,3,0,7,59,0,5,52,0,4,49,0,8,49,0,7,48,0,7,45,0,6,43
gap_enum1,67,7,7,5,1,1,2,0,8,59,0,4,57,0,8,50,0,9,50,0,5,46,0,8,45,0,5,42
gap_enum2,67,7,7,5,1,1,2,0,8,59,0,4,57,0,8,50,0,9,50,0,5,46,0,8,45,0,5,42
gap_enum1,67,7,6,13,2,10,2,0,8,59,0,4,57,0,8,50,0,9,50,0,5,46,0,8,45,0,5,42
gap_enum2,67,7,6,13,1,4,2,0,8,59,0,4,57,0,8,50,0,9,50,0,5,46,0,8,45,0,5,42
gap_enum1,67,7,5,18,3,22,3,0,8,59,0,4,57,0,8,50,0,9,50,0,5,46,0,8,45,0,5,42
gap_enum2,67,7,5,18,1,7,2,0,8,59,0,4,57,0,8,50,0,9,50,0,5,46,0,8,45,0,5,42
gap_enum1,67,7,4,27,5,53,4,0,8,59,0,4,57,0,8,50,0,9,50,0,5,46,0,8,45,0,5,42
gap_enum2,67,7,4,27,1,14,2,0,8,59,0,4,57,0,8,50,0,9,50,0,5,46,0,8,45,0,5,42
gap_enum1,67,7,3,35,6,69,4,0,8,59,0,4,57,0,8,50,0,9,50,0,5,46,0,8,45,0,5,42
gap_enum2,67,7,3,35,1,16,2,0,8,59,0,4,57,0,8,50,0,9,50,0,5,46,0,8,45,0,5,42
gap_enum1,67,7,2,39,8,124,5,0,8,59,0,4,57,0,8,50,0,9,50,0,5,46,0,8,45,0,5,42
gap_enum2,67,7,2,39,1,24,3,0,8,59,0,4,57,0,8,50,0,9,50,0,5,46,0,8,45,0,5,42
gap_enum1,67,7,1,-1,9,158,6,0,8,59,0,4,57,0,8,50,0,9,50,0,5,46,0,8,45,0,5,42
gap_enum2,67,7,1,-1,1,26,3,0,8,59,0,4,57,0,8,50,0,9,50,0,5,46,0,8,45,0,5,42
gap_enum1,68,7,7,7,1,1,2,0,5,54,0,9,54,0,8,52,0,9,52,0,9,48,0,4,44,0,7,42
gap_enum2,68,7,7,7,1,1,2,0,5,54,0,9,54,0,8,52,0,9,52,0,9,48,0,4,44,0,7,42
gap_enum1,68,7,6,11,2,10,2,0,5,54,0,9,54,0,8,52,0,9,52,0,9,48,0,4,44,0,7,42
gap_enum2,68,7,6,11,1,4,2,0,5,54,0,9,54,0,8,52,0,9,52,0,9,48,0,4,44,0,7,42
gap_enum1,68,7,5,20,3,22,3,0,5,54,0,9,54,0,8,52,0,9,52,0,9,48,0,4,44,0,7,42
gap_enum2,68,7,5,20,1,7,2,0,5,54,0,9,54,0,8,52,0,9,52,0,9,48,0,4,44,0,7,42
gap_enum1,68,7,4,29,5,53,3,0,5,54,0,9,54,0,8,52,0,9,52,0,9,48,0,4,44,0,7,42
gap_enum2,68,7,4,29,1,14,2,0,5,54,0,9,54,0,8,52,0,9,52,0,9,48,0,4,44,0,7,42
gap_enum1,68,7,3,37,6,69,4,0,5,54,0,9,54,0,8,52,0,9,52,0,9,48,0,4,44,0,7,42
gap_enum2,68,7,3,37,1,16,2,0,5,54,0,9,54,0,8,52,0,9,52,0,9,48,0,4,44,0,7,42
gap_enum1,68,7,2,-1,8,122,5,0,5,54,0,9,54,0,8,52,0,9,52,0,9,48,0,4,44,0,7,42
gap_enum2,68,7,2,-1,1,23,2,0,5,54,0,9,54,0,8,52,0,9,52,0,9,48,0,4,44,0,7,42
gap_enum1,69,7,7,6,1,1,2,0,4,54,0,4,53,0,8,52,0,6,51,0,6,50,0,4,48,0,6,41
gap_enum2,69,7,7,6,1,1,2,0,4,54,0,4,53,0,8,52,0,6,51,0,6,50,0,4,48,0,6,41
gap_enum1,69,7,6,10,3,10,2,0,4,54,0,4,53,0,8,52,0,6,51,0,6,50,0,4,48,0,6,41
gap_enum2,69,7,6,10,2,5,2,0,4,54,0,4,53,0,8,52,0,6,51,0,6,50,0,4,48,0,6,41
gap_enum1,69,7,5,16,4,33,3,0,4,54,0,4,53,0,8,52,0,6,51,0,6,50,0,4,48,0,6,41
gap_enum2,69,7,5,16,2,12,2,0,4,54,0,4,53,0,8,52,0,6,51,0,6,50,0,4,48,0,6,41
gap_enum1,69,7,4,22,5,53,4,0,4,54,0,4,53,0,8,52,0,6,51,0,6,50,0,4,48,0,6,41
gap_enum2,69,7,4,22,2,19,3,0,4,54,0,4,53,0,8,52,0,6,51,0,6,50,0,4,48,0,6,41
gap_enum1,69,7,3,30,6,75,4,0,4,54,0,4,53,0,8,52,0,6,51,0,6,50,0,4,48,0,6,41
gap_enum2,69,7,3,30,2,26,3,0,4,54,0,4,53,0,8,52,0,6,51,0,6,50,0,4,48,0,6,41
gap_enum1,69,7,2,34,8,124,5,0,4,54,0,4,53,0,8,52,0,6,51,0,6,50,0,4,48,0,6,41
gap_enum2,69,7,2,34,2,39,3,0,4,54,0,4,53,0,8,52,0,6,51,0,6,50,0,4,48,0,6,41
gap_enum1,69,7,1,38,9,160,6,0,4,54,0,4,53,0,8,52,0,6,51,0,6,50,0,4,48,0,6,41
gap_enum2,69,7,1,38,2,46,3,0,4,54,0,4,53,0,8,52,0,6,51,0,6,50,0,4,48,0,6,41
gap_enum1,70,7,7,6,1,1,2,0,8,53,0,8,52,0,4,51,0,7,50,0,6,49,0,9,47,0,6,40
gap_enum2,70,7,7,6,1,1,2,0,8,53,0,8,52,0,4,51,0,7,50,0,6,49,0,9,47,0,6,40
gap_enum1,70,7,6,15,3,10,2,0,8,53,0,8,52,0,4,51,0,7,50,0,6,49,0,9,47,0,6,40
gap_enum2,70,7,6,15,2,5,2,0,8,53,0,8,52,0,4,51,0,7,50,0,6,49,0,9,47,0,6,40
gap_enum1,70,7,5,21,4,33,3,0,8,53,0,8,52,0,4,51,0,7,50,0,6,49,0,9,47,0,6,40
gap_enum2,70,7,5,21,2,12,2,0,8,53,0,8,52,0,4,51,0,7,50,0,6,49,0,9,47,0,6,40
gap_enum1,70,7,4,28,5,53,4,0,8,53,0,8,52,0,4,51,0,7,50,0,6,49,0,9,47,0,6,40
gap_enum2,70,7,4,28,2,19,2,0,8,53,0,8,52,0,4,51,0,7,50,0,6,49,0,9,47,0,6,40
gap_enum1,70,7,3,32,6,80,4,0,8,53,0,8,52,0,4,51,0,7,50,0,6,49,0,9,47,0,6,40
gap_enum2,70,7,3,32,2,26,3,0,8,53,0,8,52,0,4,51,0,7,50,0,6,49,0,9,47,0,6,40
gap_enum1,70,7,2,40,7,109,5,0,8,53,0,8,52,0,4,51,0,7,50,0,6,49,0,9,47,0,6,40
gap_enum2,70,7,2,40,2,33,3,0,8,53,0,8,52,0,4,51,0,7,50,0,6,49,0,9,47,0,6,40
gap_enum1,70,7,1,-1,7,136,5,0,8,53,0,8,52,0,4,51,0,7,50,0,6,49,0,9,47,0,6,40
gap_enum2,70,7,1,-1,1,35,3,0,8,53,0,8,52,0,4,51,0,7,50,0,6,49,0,9,47,0,6,40
gap_enum1,71,7,7,4,1,1,2,0,5,57,0,6,54,0,7,53,0,4,45,0,7,44,0,9,43,0,4,40
gap_enum2,71,7,7,4,1,1,2,0,5,57,0,6,54,0,7,53,0,4,45,0,7,44,0,9,43,0,4,40
gap_enum1,71,7,6,13,2,10,2,0,5,57,0,6,54,0,7,53,0,4,45,0,7,44,0,9,43,0,4,40
gap_enum2,71,7,6,13,1,4,2,0,5,57,0,6,54,0,7,53,0,4,45,0,7,44,0,9,43,0,4,40
gap_enum1,71,7,5,20,3,19,3,0,5,57,0,6,54,0,7,53,0,4,45,0,7,44,0,9,43,0,4,40
gap_enum2,71,7,5,20,1,7,2,0,5,57,0,6,54,0,7,53,0,4,45,0,7,44,0,9,43,0,4,40
gap_enum1,71,7,4,24,5,53,4,0,5,57,0,6,54,0,7,53,0,4,45,0,7,44,0,9,43,0,4,40
gap_enum2,71,7,4,24,1,14,2,0,5,57,0,6,54,0,7,53,0,4,45,0,7,44,0,9,43,0,4,40
gap_enum1,71,7,3,31,6,75,4,0,5,57,0,6,54,0,7,53,0,4,45,0,7,44,0,9,43,0,4,40
gap_enum2,71,7,3,31,1,17,2,0,5,57,0,6,54,0,7,53,0,4,45,0,7,44,0,9,43,0,4,40
gap_enum1,71,7,2,37,8,124,5,0,5,57,0,6,54,0,7,53,0,4,45,0,7,44,0,9,43,0,4,40
gap_enum2,71,7,2,37,1,24,3,0,5,57,0,6,54,0,7,53,0,4,45,0,7,44,0,9,43,0,4,40
gap_enum1,71,7,1,-1,9,158,6,0,5,57,0,6,54,0,7,53,0,4,45,0,7,44,0,9,43,0,4,40
gap_enum2,71,7,1,-1,1,26,3,0,5,57,0,6,54,0,7,53,0,4,45,0,7,44,0,9,43,0,4,40
gap_enum1,72,7,7,4,1,1,2,0,6,56,0,4,55,0,4,52,0,5,50,0,4,49,0,8,49,0,4,43
gap_enum2,72,7,7,4,1,1,2,0,6,56,0,4,55,0,4,52,0,5,50,0,4,49,0,8,49,0,4,43
gap_enum1,72,7,6,12,3,10,2,0,6,56,0,4,55,0,4,52,0,5,50,0,4,49,0,8,49,0,4,43
gap_enum2,72,7,6,12,2,5,2,0,6,56,0,4,55,0,4,52,0,5,50,0,4,49,0,8,49,0,4,43
gap_enum1,72,7,5,16,4,21,3,0,6,56,0,4,55,0,4,52,0,5,50,0,4,49,0,8,49,0,4,43
gap_enum2,72,7,5,16,2,9,2,0,6,56,0,4,55,0,4,52,0,5,50,0,4,49,0,8,49,0,4,43
gap_enum1,72,7,4,21,5,53,4,0,6,56,0,4,55,0,4,52,0,5,50,0,4,49,0,8,49,0,4,43
gap_enum2,72,7,4,21,2,19,3,0,6,56,0,4,55,0,4,52,0,5,50,0,4,49,0,8,49,0,4,43
gap_enum1,72,7,3,25,6,80,4,0,6,56,0,4,55,0,4,52,0,5,50,0,4,49,0,8,49,0,4,43
gap_enum2,72,7,3,25,2,26,3,0,6,56,0,4,55,0,4,52,0,5,50,0,4,49,0,8,49,0,4,43
gap_enum1,72,7,2,29,7,109,5,0,6,56,0,4,55,0,4,52,0,5,50,0,4,49,0,8,49,0,4,43
gap_enum2,72,7,2,29,2,33,3,0,6,56,0,4,55,0,4,52,0,5,50,0,4,49,0,8,49,0,4,43
gap_enum1,72,7,1,35,8,146,6,0,6,56,0,4,55,0,4,52,0,5,50,0,4,49,0,8,49,0,4,43
gap_enum2,72,7,1,35,2,40,5,0,6,56,0,4,55,0,4,52,0,5,50,0,4,49,0,8,49,0,4,43
gap_enum1,73,7,7,9,1,1,2,0,8,57,0,8,55,0,7,51,0,4,47,0,8,46,0,5,43,0,9,43
gap_enum2,73,7,7,9,1,1,2,0,8,57,0,8,55,0,7,51,0,4,47,0,8,46,0,5,43,0,9,43
gap_enum1,73,7,6,14,2,4,2,0,8,57,0,8,55,0,7,51,0,4,47,0,8,46,0,5,43,0,9,43
gap_enum2,73,7,6,14,1,3,2,0,8,57,0,8,55,0,7,51,0,4,47,0,8,46,0,5,43,0,9,43
gap_enum1,73,7,5,22,3,22,3,0,8,57,0,8,55,0,7,51,0,4,47,0,8,46,0,5,43,0,9,43
gap_enum2,73,7,5,22,1,7,2,0,8,57,0,8,55,0,7,51,0,4,47,0,8,46,0,5,43,0,9,43
gap_enum1,73,7,4,26,4,38,3,0,8,57,0,8,55,0,7,51,0,4,47,0,8,46,0,5,43,0,9,43
gap_enum2,73,7,4,26,1,10,2,0,8,57,0,8,55,0,7,51,0,4,47,0,8,46,0,5,43,0,9,43
gap_enum1,73,7,3,33,5,59,4,0,8,57,0,8,55,0,7,51,0,4,47,0,8,46,0,5,43,0,9,43
gap_enum2,73,7,3,33,1,13,2,0,8,57,0,8,55,0,7,51,0,4,47,0,8,46,0,5,43,0,9,43
gap_enum1,73,7,2,41,7,109,5,0,8,57,0,8,55,0,7,51,0,4,47,0,8,46,0,5,43,0,9,43
gap_enum2,73,7,2,41,1,20,2,0,8,57,0,8,55,0,7,51,0,4,47,0,8,46,0,5,43,0,9,43
gap_enum1,73,7,1,-1,8,139,6,0,8,57,0,8,55,0,7,51,0,4,47,0,8,46,0,5,43,0,9,43
gap_enum2,73,7,1,-1,1,22,3,0,8,57,0,8,55,0,7,51,0,4,47,0,8,46,0,5,43,0,9,43
gap_enum1,74,7,7,4,1,1,2,0,9,58,0,5,54,0,4,49,0,7,45,0,7,43,0,9,41,0,4,40
gap_enum2,74,7,7,4,1,1,2,0,9,58,0,5,54,0,4,49,0,7,45,0,7,43,0,9,41,0,4,40
gap_enum1,74,7,6,13,2,10,2,0,9,58,0,5,54,0,4,49,0,7,45,0,7,43,0,9,41,0,4,40
gap_enum2,74,7,6,13,1,4,2,0,9,58,0,5,54,0,4,49,0,7,45,0,7,43,0,9,41,0,4,40
gap_enum1,74,7,5,20,3,22,3,0,9,58,0,5,54,0,4,49,0,7,45,0,7,43,0,9,41,0,4,40
gap_enum2,74,7,5,20,1,7,2,0,9,58,0,5,54,0,4,49,0,7,45,0,7,43,0,9,41,0,4,40
gap_enum1,74,7,4,27,5,53,4,0,9,58,0,5,54,0,4,49,0,7,45,0,7,43,0,9,41,0,4,40
gap_enum2,74,7,4,27,1,14,2,0,9,58,0,5,54,0,4,49,0,7,45,0,7,43,0,9,41,0,4,40
gap_enum1,74,7,3,31,6,80,4,0,9,58,0,5,54,0,4,49,0,7,45,0,7,43,0,9,41,0,4,40
gap_enum2,74,7,3,31,1,17,2,0,9,58,0,5,54,0,4,49,0,7,45,0,7,43,0,9,41,0,4,40
gap_enum1,74,7,2,36,8,124,5,0,9,58,0,5,54,0,4,49,0,7,45,0,7,43,0,9,41,0,4,40
gap_enum2,74,7,2,36,1,24,3,0,9,58,0,5,54,0,4,49,0,7,45,0,7,43,0,9,41,0,4,40
gap_enum1,74,7,1,-1,9,158,6,0,9,58,0,5,54,0,4,49,0,7,45,0,7,43,0,9,41,0,4,40
gap_enum2,74,7,1,-1,1,26,3,0,9,58,0,5,54,0,4,49,0,7,45,0,7,43,0,9,41,0,4,40
gap_enum1,75,7,7,4,1,1,2,0,8,55,0,6,53,0,7,53,0,4,52,0,7,52,0,6,47,0,4,46
gap_enum2,75,7,7,4,1,1,2,0,8,55,0,6,53,0,7,53,0,4,52,0,7,52,0,6,47,0,4,46
gap_enum1,75,7,6,10,2,10,2,0,8,55,0,6,53,0,7,53,0,4,52,0,7,52,0,6,47,0,4,46
gap_enum2,75,7,6,10,1,4,2,0,8,55,0,6,53,0,7,53,0,4,52,0,7,52,0,6,47,0,4,46
gap_enum1,75,7,5,17,4,33,3,0,8,55,0,6,53,0,7,53,0,4,52,0,7,52,0,6,47,0,4,46
gap_enum2,75,7,5,17,1,11,2,0,8,55,0,6,53,0,7,53,0,4,52,0,7,52,0,6,47,0,4,46
gap_enum1,75,7,4,21,5,44,4,0,8,55,0,6,53,0,7,53,0,4,52,0,7,52,0,6,47,0,4,46
gap_enum2,75,7,4,21,1,13,2,0,8,55,0,6,53,0,7,53,0,4,52,0,7,52,0,6,47,0,4,46
gap_enum1,75,7,3,28,6,80,4,0,8,55,0,6,53,0,7,53,0,4,52,0,7,52,0,6,47,0,4,46
gap_enum2,75,7,3,28,1,17,2,0,8,55,0,6,53,0,7,53,0,4,52,0,7,52,0,6,47,0,4,46
gap_enum1,75,7,2,34,7,96,5,0,8,55,0,6,53,0,7,53,0,4,52,0,7,52,0,6,47,0,4,46
gap_enum2,75,7,2,34,1,19,2,0,8,55,0,6,53,0,7,53,0,4,52,0,7,52,0,6,47,0,4,46
gap_enum1,75,7,1,42,8,146,6,0,8,55,0,6,53,0,7,53,0,4,52,0,7,52,0,6,47,0,4,46
gap_enum2,75,7,1,42,1,23,2,0,8,55,0,6,53,0,7,53,0,4,52,0,7,52,0,6,47,0,4,46
gap_enum1,76,7,7,5,1,1,2,0,9,49,0,9,49,0,7,48,0,7,47,0,4,45,0,8,45,0,5,44
gap_enum2,76,7,7,5,1,1,2,0,9,49,0,9,49,0,7,48,0,7,47,0,4,45,0,8,45,0,5,44
gap_enum1,76,7,6,13,2,10,2,0,9,49,0,9,49,0,7,48,0,7,47,0,4,45,0,8,45,0,5,44
gap_enum2,76,7,6,13,1,4,2,0,9,49,0,9,49,0,7,48,0,7,47,0,4,45,0,8,45,0,5,44
gap_enum1,76,7,5,17,3,17,3,0,9,49,0,9,49,0,7,48,0,7,47,0,4,45,0,8,45,0,5,44
gap_enum2,76,7,5,17,1,6,2,0,9,49,0,9,49,0,7,48,0,7,47,0,4,45,0,8,45,0,5,44
gap_enum1,76,7,4,24,4,38,3,0,9,49,0,9,49,0,7,48,0,7,47,0,4,45,0,8,45,0,5,44
gap_enum2,76,7,4,24,1,10,2,0,9,49,0,9,49,0,7,48,0,7,47,0,4,45,0,8,45,0,5,44
gap_enum1,76,7,3,31,5,59,4,0,9,49,0,9,49,0,7,48,0,7,47,0,4,45,0,8,45,0,5,44
gap_enum2,76,7,3,31,1,13,2,0,9,49,0,9,49,0,7,48,0,7,47,0,4,45,0,8,45,0,5,44
gap_enum1,76,7,2,40,6,81,4,0,9,49,0,9,49,0,7,48,0,7,47,0,4,45,0,8,45,0,5,44
gap_enum2,76,7,2,40,1,16,2,0,9,49,0,9,49,0,7,48,0,7,47,0,4,45,0,8,45,0,5,44
gap_enum1,76,7,1,-1,7,97,5,0,9,49,0,9,49,0,7,48,0,7,47,0,4,45,0,8,45,0,5,44
gap_enum2,76,7,1,-1,1,17,2,0,9,49,0,9,49,0,7,48,0,7,47,0,4,45,0,8,45,0,5,44
gap_enum1,77,7,7,9,1,1,2,0,9,59,0,6,57,0,4,49,0,5,48,0,9,45,0,5,44,0,9,44
gap_enum2,77,7,7,9,1,1,2,0,9,59,0,6,57,0,4,49,0,5,48,0,9,45,0,5,44,0,9,44
gap_enum1,77,7,6,14,2,4,2,0,9,59,0,6,57,0,4,49,0,5,48,0,9,45,0,5,44,0,9,44
gap_enum2,77,7,6,14,1,3,2,0,9,59,0,6,57,0,4,49,0,5,48,0,9,45,0,5,44,0,9,44
gap_enum1,77,7,5,23,3,22,3,0,9,59,0,6,57,0,4,49,0,5,48,0,9,45,0,5,44,0,9,44
gap_enum2,77,7,5,23,1,7,2,0,9,59,0,6,57,0,4,49,0,5,48,0,9,45,0,5,44,0,9,44
gap_enum1,77,7,4,28,4,38,3,0,9,59,0,6,57,0,4,49,0,5,48,0,9,45,0,5,44,0,9,44
gap_enum2,77,7,4,28,1,10,2,0,9,59,0,6,57,0,4,49,0,5,48,0,9,45,0,5,44,0,9,44
gap_enum1,77,7,3,32,5,59,4,0,9,59,0,6,57,0,4,49,0,5,48,0,9,45,0,5,44,0,9,44
gap_enum2,77,7,3,32,1,13,2,0,9,59,0,6,57,0,4,49,0,5,48,0,9,45,0,5,44,0,9,44
gap_enum1,77,7,2,38,7,109,5,0,9,59,0,6,57,0,4,49,0,5,48,0,9,45,0,5,44,0,9,44
gap_enum2,77,7,2,38,1,20,2,0,9,59,0,6,57,0,4,49,0,5,48,0,9,45,0,5,44,0,9,44
gap_enum1,77,7,1,-1,9,158,6,0,9,59,0,6,57,0,4,49,0,5,48,0,9,45,0,5,44,0,9,44
gap_enum2,77,7,1,-1,1,26,3,0,9,59,0,6,57,0,4,49,0,5,48,0,9,45,0,5,44,0,9,44
gap_enum1,78,7,7,9,1,1,2,0,4,59,0,6,59,0,4,58,0,4,55,0,5,52,0,7,52,0,9,41
gap_enum2,78,7,7,9,1,1,2,0,4,59,0,6,59,0,4,58,0,4,55,0,5,52,0,7,52,0,9,41
gap_enum1,78,7,6,16,3,10,2,0,4,59,0,6,59,0,4,58,0,4,55,0,5,52,0,7,52,0,9,41
gap_enum2,78,7,6,16,2,5,2,0,4,59,0,6,59,0,4,58,0,4,55,0,5,52,0,7,52,0,9,41
gap_enum1,78,7,5,21,4,21,3,0,4,59,0,6,59,0,4,58,0,4,55,0,5,52,0,7,52,0,9,41
gap_enum2,78,7,5,21,2,9,2,0,4,59,0,6,59,0,4,58,0,4,55,0,5,52,0,7,52,0,9,41
gap_enum1,78,7,4,25,5,53,4,0,4,59,0,6,59,0,4,58,0,4,55,0,5,52,0,7,52,0,9,41
gap_enum2,78,7,4,25,2,19,2,0,4,59,0,6,59,0,4,58,0,4,55,0,5,52,0,7,52,0,9,41
gap_enum1,78,7,3,29,6,80,4,0,4,59,0,6,59,0,4,58,0,4,55,0,5,52,0,7,52,0,9,41
gap_enum2,78,7,3,29,2,26,3,0,4,59,0,6,59,0,4,58,0,4,55,0,5,52,0,7,52,0,9,41
gap_enum1,78,7,2,35,7,104,5,0,4,59,0,6,59,0,4,58,0,4,55,0,5,52,0,7,52,0,9,41
gap_enum2,78,7,2,35,2,33,3,0,4,59,0,6,59,0,4,58,0,4,55,0,5,52,0,7,52,0,9,41
gap_enum1,78,7,1,39,8,126,5,0,4,59,0,6,59,0,4,58,0,4,55,0,5,52,0,7,52,0,9,41
gap_enum2,78,7,1,39,2,37,3,0,4,59,0,6,59,0,4,58,0,4,55,0,5,52,0,7,52,0,9,41
gap_enum1,79,7,7,7,1,1,2,0,5,58,0,6,58,0,9,54,0,8,53,0,9,50,0,5,47,0,7,44
gap_enum2,79,7,7,7,1,1,2,0,5,58,0,6,58,0,9,54,0,8,53,0,9,50,0,5,47,0,7,44
gap_enum1,79,7,6,12,2,10,2,0,5,58,0,6,58,0,9,54,0,8,53,0,9,50,0,5,47,0,7,44
gap_enum2,79,7,6,12,1,4,2,0,5,58,0,6,58,0,9,54,0,8,53,0,9,50,0,5,47,0,7,44
gap_enum1,79,7,5,21,3,22,3,0,5,58,0,6,58,0,9,54,0,8,53,0,9,50,0,5,47,0,7,44
gap_enum2,79,7,5,21,1,7,2,0,5,58,0,6,58,0,9,54,0,8,53,0,9,50,0,5,47,0,7,44
gap_enum1,79,7,4,29,5,53,4,0,5,58,0,6,58,0,9,54,0,8,53,0,9,50,0,5,47,0,7,44
gap_enum2,79,7,4,29,1,14,2,0,5,58,0,6,58,0,9,54,0,8,53,0,9,50,0,5,47,0,7,44
gap_enum1,79,7,3,38,6,80,4,0,5,58,0,6,58,0,9,54,0,8,53,0,9,50,0,5,47,0,7,44
gap_enum2,79,7,3,38,1,17,2,0,5,58,0,6,58,0,9,54,0,8,53,0,9,50,0,5,47,0,7,44
gap_enum1,79,7,2,44,8,124,5,0,5,58,0,6,58,0,9,54,0,8,53,0,9,50,0,5,47,0,7,44
gap_enum2,79,7,2,44,1,24,2,0,5,58,0,6,58,0,9,54,0,8,53,0,9,50,0,5,47,0,7,44
