version,m,n,j,RT_j,gaps,steps,μs,r1,c1,j1,r2,c2,j2,r3,c3,j3,r4,c4,j4,r5,c5,j5,r6,c6,j6,r7,c7,j7
gap_enum1,119,7,3,35,6,80,8,0,5,58,0,9,58,0,9,51,0,4,47,0,8,46,0,8,42,0,6,41
gap_enum2,119,7,3,35,1,24,4,0,5,58,0,9,58,0,9,51,0,4,47,0,8,46,0,8,42,0,6,41
gap_enum1,119,7,2,-1,8,122,10,0,5,58,0,9,58,0,9,51,0,4,47,0,8,46,0,8,42,0,6,41
gap_enum2,119,7,2,-1,1,31,4,0,5,58,0,9,58,0,9,51,0,4,47,0,8,46,0,8,42,0,6,41
gap_enum1,120,7,7,4,1,1,3,0,5,57,0,7,53,0,9,53,0,8,52,0,4,50,0,6,42,0,4,40
gap_enum2,120,7,7,4,1,1,3,0,5,57,0,7,53,0,9,53,0,8,52,0,4,50,0,6,42,0,4,40
gap_enum1,120,7,6,10,2,10,4,0,5,57,0,7,53,0,9,53,0,8,52,0,4,50,0,6,42,0,4,40
gap_enum2,120,7,6,10,1,6,3,0,5,57,0,7,53,0,9,53,0,8,52,0,4,50,0,6,42,0,4,40
gap_enum1,120,7,5,14,4,28,6,0,5,57,0,7,53,0,9,53,0,8,52,0,4,50,0,6,42,0,4,40
gap_enum2,120,7,5,14,1,14,4,0,5,57,0,7,53,0,9,53,0,8,52,0,4,50,0,6,42,0,4,40
gap_enum1,120,7,4,22,6,62,8,0,5,57,0,7,53,0,9,53,0,8,52,0,4,50,0,6,42,0,4,40
gap_enum2,120,7,4,22,1,20,4,0,5,57,0,7,53,0,9,53,0,8,52,0,4,50,0,6,42,0,4,40
gap_enum1,120,7,3,31,7,91,9,0,5,57,0,7,53,0,9,53,0,8,52,0,4,50,0,6,42,0,4,40
gap_enum2,120,7,3,31,1,25,4,0,5,57,0,7,53,0,9,53,0,8,52,0,4,50,0,6,42,0,4,40
gap_enum1,120,7,2,38,8,109,10,0,5,57,0,7,53,0,9,53,0,8,52,0,4,50,0,6,42,0,4,40
gap_enum2,120,7,2,38,1,28,4,0,5,57,0,7,53,0,9,53,0,8,52,0,4,50,0,6,42,0,4,40
gap_enum1,120,7,1,-1,10,170,12,0,5,57,0,7,53,0,9,53,0,8,52,0,4,50,0,6,42,0,4,40
gap_enum2,120,7,1,-1,1,37,4,0,5,57,0,7,53,0,9,53,0,8,52,0,4,50,0,6,42,0,4,40
gap_enum1,121,7,7,8,1,1,3,0,4,57,0,9,54,0,9,53,0,9,52,0,5,40,0,7,40,0,8,40
gap_enum2,121,7,7,8,1,1,3,0,4,57,0,9,54,0,9,53,0,9,52,0,5,40,0,7,40,0,8,40
gap_enum1,121,7,6,15,2,4,4,0,4,57,0,9,54,0,9,53,0,9,52,0,5,40,0,7,40,0,8,40
gap_enum2,121,7,6,15,1,4,3,0,4,57,0,9,54,0,9,53,0,9,52,0,5,40,0,7,40,0,8,40
gap_enum1,121,7,5,20,3,11,5,0,4,57,0,9,54,0,9,53,0,9,52,0,5,40,0,7,40,0,8,40
gap_enum2,121,7,5,20,1,7,3,0,4,57,0,9,54,0,9,53,0,9,52,0,5,40,0,7,40,0,8,40
gap_enum1,121,7,4,29,5,53,7,0,4,57,0,9,54,0,9,53,0,9,52,0,5,40,0,7,40,0,8,40
gap_enum2,121,7,4,29,1,19,4,0,4,57,0,9,54,0,9,53,0,9,52,0,5,40,0,7,40,0,8,40
gap_enum1,121,7,3,38,6,80,8,0,4,57,0,9,54,0,9,53,0,9,52,0,5,40,0,7,40,0,8,40
gap_enum2,121,7,3,38,1,24,4,0,4,57,0,9,54,0,9,53,0,9,52,0,5,40,0,7,40,0,8,40
gap_enum1,121,7,2,-1,7,108,9,0,4,57,0,9,54,0,9,53,0,9,52,0,5,40,0,7,40,0,8,40
gap_enum2,121,7,2,-1,1,30,4,0,4,57,0,9,54,0,9,53,0,9,52,0,5,40,0,7,40,0,8,40
gap_enum1,122,7,7,8,1,1,3,0,4,58,0,9,56,0,7,53,0,5,52,0,4,48,0,7,42,0,8,42
gap_enum2,122,7,7,8,1,1,3,0,4,58,0,9,56,0,7,53,0,5,52,0,4,48,0,7,42,0,8,42
gap_enum1,122,7,6,15,2,4,4,0,4,58,0,9,56,0,7,53,0,5,52,0,4,48,0,7,42,0,8,42
gap_enum2,122,7,6,15,1,4,3,0,4,58,0,9,56,0,7,53,0,5,52,0,4,48,0,7,42,0,8,42
gap_enum1,122,7,5,19,3,22,5,0,4,58,0,9,56,0,7,53,0,5,52,0,4,48,0,7,42,0,8,42
gap_enum2,122,7,5,19,1,11,3,0,4,58,0,9,56,0,7,53,0,5,52,0,4,48,0,7,42,0,8,42
gap_enum1,122,7,4,24,5,53,7,0,4,58,0,9,56,0,7,53,0,5,52,0,4,48,0,7,42,0,8,42
gap_enum2,122,7,4,24,1,19,4,0,4,58,0,9,56,0,7,53,0,5,52,0,4,48,0,7,42,0,8,42
gap_enum1,122,7,3,31,6,80,8,0,4,58,0,9,56,0,7,53,0,5,52,0,4,48,0,7,42,0,8,42
gap_enum2,122,7,3,31,1,24,4,0,4,58,0,9,56,0,7,53,0,5,52,0,4,48,0,7,42,0,8,42
gap_enum1,122,7,2,40,7,109,9,0,4,58,0,9,56,0,7,53,0,5,52,0,4,48,0,7,42,0,8,42
gap_enum2,122,7,2,40,1,29,4,0,4,58,0,9,56,0,7,53,0,5,52,0,4,48,0,7,42,0,8,42
gap_enum1,122,7,1,-1,9,158,11,0,4,58,0,9,56,0,7,53,0,5,52,0,4,48,0,7,42,0,8,42
gap_enum2,122,7,1,-1,1,36,4,0,4,58,0,9,56,0,7,53,0,5,52,0,4,48,0,7,42,0,8,42
gap_enum1,123,7,7,9,1,1,3,0,6,57,0,7,54,0,7,53,0,5,47,0,7,46,0,8,44,0,9,43
gap_enum2,123,7,7,9,1,1,3,0,6,57,0,7,54,0,7,53,0,5,47,0,7,46,0,8,44,0,9,43
gap_enum1,123,7,6,17,2,10,4,0,6,57,0,7,54,0,7,53,0,5,47,0,7,46,0,8,44,0,9,43
gap_enum2,123,7,6,17,1,6,3,0,6,57,0,7,54,0,7,53,0,5,47,0,7,46,0,8,44,0,9,43
gap_enum1,123,7,5,24,3,22,5,0,6,57,0,7,54,0,7,53,0,5,47,0,7,46,0,8,44,0,9,43
gap_enum2,123,7,5,24,1,11,3,0,6,57,0,7,54,0,7,53,0,5,47,0,7,46,0,8,44,0,9,43
gap_enum1,123,7,4,29,4,38,6,0,6,57,0,7,54,0,7,53,0,5,47,0,7,46,0,8,44,0,9,43
gap_enum2,123,7,4,29,1,16,3,0,6,57,0,7,54,0,7,53,0,5,47,0,7,46,0,8,44,0,9,43
gap_enum1,123,7,3,36,6,80,8,0,6,57,0,7,54,0,7,53,0,5,47,0,7,46,0,8,44,0,9,43
gap_enum2,123,7,3,36,1,24,4,0,6,57,0,7,54,0,7,53,0,5,47,0,7,46,0,8,44,0,9,43
gap_enum1,123,7,2,43,7,109,9,0,6,57,0,7,54,0,7,53,0,5,47,0,7,46,0,8,44,0,9,43
gap_enum2,123,7,2,43,1,29,4,0,6,57,0,7,54,0,7,53,0,5,47,0,7,46,0,8,44,0,9,43
gap_enum1,123,7,1,-1,7,136,10,0,6,57,0,7,54,0,7,53,0,5,47,0,7,46,0,8,44,0,9,43
gap_enum2,123,7,1,-1,0,34,4,0,6,57,0,7,54,0,7,53,0,5,47,0,7,46,0,8,44,0,9,43
gap_enum1,124,7,7,8,1,1,3,0,5,55,0,7,53,0,8,52,0,9,50,0,8,49,0,9,48,0,8,43
gap_enum2,124,7,7,8,1,1,3,0,5,55,0,7,53,0,8,52,0,9,50,0,8,49,0,9,48,0,8,43
gap_enum1,124,7,6,17,2,10,4,0,5,55,0,7,53,0,8,52,0,9,50,0,8,49,0,9,48,0,8,43
gap_enum2,124,7,6,17,1,6,3,0,5,55,0,7,53,0,8,52,0,9,50,0,8,49,0,9,48,0,8,43
gap_enum1,124,7,5,25,3,22,5,0,5,55,0,7,53,0,8,52,0,9,50,0,8,49,0,9,48,0,8,43
gap_enum2,124,7,5,25,1,11,3,0,5,55,0,7,53,0,8,52,0,9,50,0,8,49,0,9,48,0,8,43
gap_enum1,124,7,4,34,4,38,6,0,5,55,0,7,53,0,8,52,0,9,50,0,8,49,0,9,48,0,8,43
gap_enum2,124,7,4,34,1,16,3,0,5,55,0,7,53,0,8,52,0,9,50,0,8,49,0,9,48,0,8,43
gap_enum1,124,7,3,42,6,80,8,0,5,55,0,7,53,0,8,52,0,9,50,0,8,49,0,9,48,0,8,43
gap_enum2,124,7,3,42,1,24,4,0,5,55,0,7,53,0,8,52,0,9,50,0,8,49,0,9,48,0,8,43
gap_enum1,124,7,2,-1,7,108,9,0,5,55,0,7,53,0,8,52,0,9,50,0,8,49,0,9,48,0,8,43
gap_enum2,124,7,2,-1,1,30,4,0,5,55,0,7,53,0,8,52,0,9,50,0,8,49,0,9,48,0,8,43
gap_enum1,125,7,7,7,1,1,3,0,7,58,0,7,56,0,4,55,0,8,46,0,7,44,0,6,42,0,7,42
gap_enum2,125,7,7,7,1,1,3,0,7,58,0,7,56,0,4,55,0,8,46,0,7,44,0,6,42,0,7,42
gap_enum1,125,7,6,13,2,4,4,0,7,58,0,7,56,0,4,55,0,8,46,0,7,44,0,6,42,0,7,42
gap_enum2,125,7,6,13,1,4,3,0,7,58,0,7,56,0,4,55,0,8,46,0,7,44,0,6,42,0,7,42
gap_enum1,125,7,5,20,3,22,5,0,7,58,0,7,56,0,4,55,0,8,46,0,7,44,0,6,42,0,7,42
gap_enum2,125,7,5,20,1,11,3,0,7,58,0,7,56,0,4,55,0,8,46,0,7,44,0,6,42,0,7,42
gap_enum1,125,7,4,28,4,38,6,0,7,58,0,7,56,0,4,55,0,8,46,0,7,44,0,6,42,0,7,42
gap_enum2,125,7,4,28,1,16,3,0,7,58,0,7,56,0,4,55,0,8,46,0,7,44,0,6,42,0,7,42
gap_enum1,125,7,3,32,6,75,8,0,7,58,0,7,56,0,4,55,0,8,46,0,7,44,0,6,42,0,7,42
gap_enum2,125,7,3,32,1,24,4,0,7,58,0,7,56,0,4,55,0,8,46,0,7,44,0,6,42,0,7,42
gap_enum1,125,7,2,39,8,124,11,0,7,58,0,7,56,0,4,55,0,8,46,0,7,44,0,6,42,0,7,42
gap_enum2,125,7,2,39,1,30,4,0,7,58,0,7,56,0,4,55,0,8,46,0,7,44,0,6,42,0,7,42
gap_enum1,125,7,1,-1,9,158,11,0,7,58,0,7,56,0,4,55,0,8,46,0,7,44,0,6,42,0,7,42
gap_enum2,125,7,1,-1,1,36,4,0,7,58,0,7,56,0,4,55,0,8,46,0,7,44,0,6,42,0,7,42
gap_enum1,126,7,7,7,1,1,3,0,7,59,0,5,55,0,4,53,0,4,52,0,6,51,0,4,46,0,7,46
gap_enum2,126,7,7,7,1,1,3,0,7,59,0,5,55,0,4,53,0,4,52,0,6,51,0,4,46,0,7,46
gap_enum1,126,7,6,11,2,4,4,0,7,59,0,5,55,0,4,53,0,4,52,0,6,51,0,4,46,0,7,46
gap_enum2,126,7,6,11,1,4,3,0,7,59,0,5,55,0,4,53,0,4,52,0,6,51,0,4,46,0,7,46
gap_enum1,126,7,5,17,3,22,5,0,7,59,0,5,55,0,4,53,0,4,52,0,6,51,0,4,46,0,7,46
gap_enum2,126,7,5,17,1,11,3,0,7,59,0,5,55,0,4,53,0,4,52,0,6,51,0,4,46,0,7,46
gap_enum1,126,7,4,21,4,38,6,0,7,59,0,5,55,0,4,53,0,4,52,0,6,51,0,4,46,0,7,46
gap_enum2,126,7,4,21,1,16,3,0,7,59,0,5,55,0,4,53,0,4,52,0,6,51,0,4,46,0,7,46
gap_enum1,126,7,3,25,5,56,7,0,7,59,0,5,55,0,4,53,0,4,52,0,6,51,0,4,46,0,7,46
gap_enum2,126,7,3,25,1,21,4,0,7,59,0,5,55,0,4,53,0,4,52,0,6,51,0,4,46,0,7,46
gap_enum1,126,7,2,30,7,109,9,0,7,59,0,5,55,0,4,53,0,4,52,0,6,51,0,4,46,0,7,46
gap_enum2,126,7,2,30,1,29,8,0,7,59,0,5,55,0,4,53,0,4,52,0,6,51,0,4,46,0,7,46
gap_enum1,126,7,1,37,9,160,13,0,7,59,0,5,55,0,4,53,0,4,52,0,6,51,0,4,46,0,7,46
gap_enum2,126,7,1,37,1,35,4,0,7,59,0,5,55,0,4,53,0,4,52,0,6,51,0,4,46,0,7,46
gap_enum1,127,7,7,6,1,1,3,0,9,59,0,8,58,0,6,57,0,4,56,0,6,52,0,5,49,0,6,46
gap_enum2,127,7,7,6,1,1,3,0,9,59,0,8,58,0,6,57,0,4,56,0,6,52,0,5,49,0,6,46
gap_enum1,127,7,6,11,2,10,5,0,9,59,0,8,58,0,6,57,0,4,56,0,6,52,0,5,49,0,6,46
gap_enum2,127,7,6,11,1,6,3,0,9,59,0,8,58,0,6,57,0,4,56,0,6,52,0,5,49,0,6,46
gap_enum1,127,7,5,17,3,19,5,0,9,59,0,8,58,0,6,57,0,4,56,0,6,52,0,5,49,0,6,46
gap_enum2,127,7,5,17,1,11,3,0,9,59,0,8,58,0,6,57,0,4,56,0,6,52,0,5,49,0,6,46
gap_enum1,127,7,4,21,5,53,11,0,9,59,0,8,58,0,6,57,0,4,56,0,6,52,0,5,49,0,6,46
gap_enum2,127,7,4,21,1,19,4,0,9,59,0,8,58,0,6,57,0,4,56,0,6,52,0,5,49,0,6,46
gap_enum1,127,7,3,27,6,75,8,0,9,59,0,8,58,0,6,57,0,4,56,0,6,52,0,5,49,0,6,46
gap_enum2,127,7,3,27,1,24,4,0,9,59,0,8,58,0,6,57,0,4,56,0,6,52,0,5,49,0,6,46
gap_enum1,127,7,2,35,8,124,10,0,9,59,0,8,58,0,6,57,0,4,56,0,6,52,0,5,49,0,6,46
gap_enum2,127,7,2,35,1,30,4,0,9,59,0,8,58,0,6,57,0,4,56,0,6,52,0,5,49,0,6,46
gap_enum1,127,7,1,44,9,160,11,0,9,59,0,8,58,0,6,57,0,4,56,0,6,52,0,5,49,0,6,46
gap_enum2,127,7,1,44,1,35,4,0,9,59,0,8,58,0,6,57,0,4,56,0,6,52,0,5,49,0,6,46
gap_enum1,128,7,7,9,1,1,3,0,7,59,0,9,59,0,7,56,0,8,49,0,4,44,0,8,42,0,9,42
gap_enum2,128,7,7,9,1,1,3,0,7,59,0,9,59,0,7,56,0,8,49,0,4,44,0,8,42,0,9,42
gap_enum1,128,7,6,17,2,4,4,0,7,59,0,9,59,0,7,56,0,8,49,0,4,44,0,8,42,0,9,42
gap_enum2,128,7,6,17,1,4,3,0,7,59,0,9,59,0,7,56,0,8,49,0,4,44,0,8,42,0,9,42
gap_enum1,128,7,5,21,3,22,5,0,7,59,0,9,59,0,7,56,0,8,49,0,4,44,0,8,42,0,9,42
gap_enum2,128,7,5,21,1,11,3,0,7,59,0,9,59,0,7,56,0,8,49,0,4,44,0,8,42,0,9,42
gap_enum1,128,7,4,29,4,38,6,0,7,59,0,9,59,0,7,56,0,8,49,0,4,44,0,8,42,0,9,42
gap_enum2,128,7,4,29,1,16,3,0,7,59,0,9,59,0,7,56,0,8,49,0,4,44,0,8,42,0,9,42
gap_enum1,128,7,3,36,6,80,8,0,7,59,0,9,59,0,7,56,0,8,49,0,4,44,0,8,42,0,9,42
gap_enum2,128,7,3,36,1,24,4,0,7,59,0,9,59,0,7,56,0,8,49,0,4,44,0,8,42,0,9,42
gap_enum1,128,7,2,-1,7,103,9,0,7,59,0,9,59,0,7,56,0,8,49,0,4,44,0,8,42,0,9,42
gap_enum2,128,7,2,-1,1,30,4,0,7,59,0,9,59,0,7,56,0,8,49,0,4,44,0,8,42,0,9,42
gap_enum1,129,7,7,8,1,1,3,0,4,57,0,8,56,0,5,54,0,5,51,0,4,50,0,9,44,0,8,40
gap_enum2,129,7,7,8,1,1,3,0,4,57,0,8,56,0,5,54,0,5,51,0,4,50,0,9,44,0,8,40
gap_enum1,129,7,6,17,2,10,5,0,4,57,0,8,56,0,5,54,0,5,51,0,4,50,0,9,44,0,8,40
gap_enum2,129,7,6,17,1,6,3,0,4,57,0,8,56,0,5,54,0,5,51,0,4,50,0,9,44,0,8,40
gap_enum1,129,7,5,21,4,33,6,0,4,57,0,8,56,0,5,54,0,5,51,0,4,50,0,9,44,0,8,40
gap_enum2,129,7,5,21,1,14,3,0,4,57,0,8,56,0,5,54,0,5,51,0,4,50,0,9,44,0,8,40
gap_enum1,129,7,4,26,5,53,7,0,4,57,0,8,56,0,5,54,0,5,51,0,4,50,0,9,44,0,8,40
gap_enum2,129,7,4,26,1,19,4,0,4,57,0,8,56,0,5,54,0,5,51,0,4,50,0,9,44,0,8,40
gap_enum1,129,7,3,31,6,80,8,0,4,57,0,8,56,0,5,54,0,5,51,0,4,50,0,9,44,0,8,40
gap_enum2,129,7,3,31,1,24,4,0,4,57,0,8,56,0,5,54,0,5,51,0,4,50,0,9,44,0,8,40
gap_enum1,129,7,2,39,7,109,9,0,4,57,0,8,56,0,5,54,0,5,51,0,4,50,0,9,44,0,8,40
gap_enum2,129,7,2,39,1,29,4,0,4,57,0,8,56,0,5,54,0,5,51,0,4,50,0,9,44,0,8,40
gap_enum1,129,7,1,-1,8,139,11,0,4,57,0,8,56,0,5,54,0,5,51,0,4,50,0,9,44,0,8,40
gap_enum2,129,7,1,-1,1,35,4,0,4,57,0,8,56,0,5,54,0,5,51,0,4,50,0,9,44,0,8,40
gap_enum1,130,7,7,5,1,1,3,0,9,55,0,8,54,0,7,53,0,4,48,0,5,46,0,6,44,0,5,40
gap_enum2,130,7,7,5,1,1,3,0,9,55,0,8,54,0,7,53,0,4,48,0,5,46,0,6,44,0,5,40
gap_enum1,130,7,6,11,2,10,4,0,9,55,0,8,54,0,7,53,0,4,48,0,5,46,0,6,44,0,5,40
gap_enum2,130,7,6,11,1,6,3,0,9,55,0,8,54,0,7,53,0,4,48,0,5,46,0,6,44,0,5,40
gap_enum1,130,7,5,16,4,33,6,0,9,55,0,8,54,0,7,53,0,4,48,0,5,46,0,6,44,0,5,40
gap_enum2,130,7,5,16,1,14,4,0,9,55,0,8,54,0,7,53,0,4,48,0,5,46,0,6,44,0,5,40
gap_enum1,130,7,4,20,5,53,7,0,9,55,0,8,54,0,7,53,0,4,48,0,5,46,0,6,44,0,5,40
gap_enum2,130,7,4,20,1,19,4,0,9,55,0,8,54,0,7,53,0,4,48,0,5,46,0,6,44,0,5,40
gap_enum1,130,7,3,27,7,91,9,0,9,55,0,8,54,0,7,53,0,4,48,0,5,46,0,6,44,0,5,40
gap_enum2,130,7,3,27,1,25,4,0,9,55,0,8,54,0,7,53,0,4,48,0,5,46,0,6,44,0,5,40
gap_enum1,130,7,2,35,8,124,10,0,9,55,0,8,54,0,7,53,0,4,48,0,5,46,0,6,44,0,5,40
gap_enum2,130,7,2,35,1,30,4,0,9,55,0,8,54,0,7,53,0,4,48,0,5,46,0,6,44,0,5,40
gap_enum1,130,7,1,-1,9,158,11,0,9,55,0,8,54,0,7,53,0,4,48,0,5,46,0,6,44,0,5,40
gap_enum2,130,7,1,-1,1,36,4,0,9,55,0,8,54,0,7,53,0,4,48,0,5,46,0,6,44,0,5,40
gap_enum1,131,7,7,5,1,1,3,0,6,54,0,4,53,0,4,53,0,8,53,0,7,52,0,7,47,0,5,46
gap_enum2,131,7,7,5,1,1,3,0,6,54,0,4,53,0,4,53,0,8,53,0,7,52,0,7,47,0,5,46
gap_enum1,131,7,6,12,2,10,4,0,6,54,0,4,53,0,4,53,0,8,53,0,7,52,0,7,47,0,5,46
gap_enum2,131,7,6,12,1,6,3,0,6,54,0,4,53,0,4,53,0,8,53,0,7,52,0,7,47,0,5,46
gap_enum1,131,7,5,19,4,33,6,0,6,54,0,4,53,0,4,53,0,8,53,0,7,52,0,7,47,0,5,46
gap_enum2,131,7,5,19,1,14,4,0,6,54,0,4,53,0,4,53,0,8,53,0,7,52,0,7,47,0,5,46
gap_enum1,131,7,4,27,5,53,7,0,6,54,0,4,53,0,4,53,0,8,53,0,7,52,0,7,47,0,5,46
gap_enum2,131,7,4,27,1,19,4,0,6,54,0,4,53,0,4,53,0,8,53,0,7,52,0,7,47,0,5,46
gap_enum1,131,7,3,31,6,69,8,0,6,54,0,4,53,0,4,53,0,8,53,0,7,52,0,7,47,0,5,46
gap_enum2,131,7,3,31,1,22,4,0,6,54,0,4,53,0,4,53,0,8,53,0,7,52,0,7,47,0,5,46
gap_enum1,131,7,2,35,7,85,9,0,6,54,0,4,53,0,4,53,0,8,53,0,7,52,0,7,47,0,5,46
gap_enum2,131,7,2,35,1,25,4,0,6,54,0,4,53,0,4,53,0,8,53,0,7,52,0,7,47,0,5,46
gap_enum1,131,7,1,41,8,146,11,0,6,54,0,4,53,0,4,53,0,8,53,0,7,52,0,7,47,0,5,46
gap_enum2,131,7,1,41,1,34,4,0,6,54,0,4,53,0,4,53,0,8,53,0,7,52,0,7,47,0,5,46
gap_enum1,132,7,7,8,1,1,3,0,6,56,0,8,55,0,8,55,0,4,51,0,6,49,0,4,43,0,8,40
gap_enum2,132,7,7,8,1,1,3,0,6,56,0,8,55,0,8,55,0,4,51,0,6,49,0,4,43,0,8,40
gap_enum1,132,7,6,12,2,10,4,0,6,56,0,8,55,0,8,55,0,4,51,0,6,49,0,4,43,0,8,40
gap_enum2,132,7,6,12,1,6,3,0,6,56,0,8,55,0,8,55,0,4,51,0,6,49,0,4,43,0,8,40
gap_enum1,132,7,5,18,4,33,6,0,6,56,0,8,55,0,8,55,0,4,51,0,6,49,0,4,43,0,8,40
gap_enum2,132,7,5,18,1,14,3,0,6,56,0,8,55,0,8,55,0,4,51,0,6,49,0,4,43,0,8,40
gap_enum1,132,7,4,22,5,53,7,0,6,56,0,8,55,0,8,55,0,4,51,0,6,49,0,4,43,0,8,40
gap_enum2,132,7,4,22,1,19,4,0,6,56,0,8,55,0,8,55,0,4,51,0,6,49,0,4,43,0,8,40
gap_enum1,132,7,3,30,7,91,9,0,6,56,0,8,55,0,8,55,0,4,51,0,6,49,0,4,43,0,8,40
gap_enum2,132,7,3,30,1,25,4,0,6,56,0,8,55,0,8,55,0,4,51,0,6,49,0,4,43,0,8,40
gap_enum1,132,7,2,38,8,109,10,0,6,56,0,8,55,0,8,55,0,4,51,0,6,49,0,4,43,0,8,40
gap_enum2,132,7,2,38,1,28,4,0,6,56,0,8,55,0,8,55,0,4,51,0,6,49,0,4,43,0,8,40
gap_enum1,132,7,1,-1,9,158,11,0,6,56,0,8,55,0,8,55,0,4,51,0,6,49,0,4,43,0,8,40
gap_enum2,132,7,1,-1,1,36,4,0,6,56,0,8,55,0,8,55,0,4,51,0,6,49,0,4,43,0,8,40
gap_enum1,133,7,7,7,1,1,3,0,7,58,0,8,58,0,7,53,0,4,49,0,7,46,0,4,40,0,7,40
gap_enum2,133,7,7,7,1,1,3,0,7,58,0,8,58,0,7,53,0,4,49,0,7,46,0,4,40,0,7,40
gap_enum1,133,7,6,11,2,4,4,0,7,58,0,8,58,0,7,53,0,4,49,0,7,46,0,4,40,0,7,40
gap_enum2,133,7,6,11,1,4,3,0,7,58,0,8,58,0,7,53,0,4,49,0,7,46,0,4,40,0,7,40
gap_enum1,133,7,5,18,3,22,5,0,7,58,0,8,58,0,7,53,0,4,49,0,7,46,0,4,40,0,7,40
gap_enum2,133,7,5,18,1,11,3,0,7,58,0,8,58,0,7,53,0,4,49,0,7,46,0,4,40,0,7,40
gap_enum1,133,7,4,22,5,53,7,0,7,58,0,8,58,0,7,53,0,4,49,0,7,46,0,4,40,0,7,40
gap_enum2,133,7,4,22,1,19,4,0,7,58,0,8,58,0,7,53,0,4,49,0,7,46,0,4,40,0,7,40
gap_enum1,133,7,3,29,7,91,9,0,7,58,0,8,58,0,7,53,0,4,49,0,7,46,0,4,40,0,7,40
gap_enum2,133,7,3,29,1,25,4,0,7,58,0,8,58,0,7,53,0,4,49,0,7,46,0,4,40,0,7,40
gap_enum1,133,7,2,37,8,119,10,0,7,58,0,8,58,0,7,53,0,4,49,0,7,46,0,4,40,0,7,40
gap_enum2,133,7,2,37,1,30,4,0,7,58,0,8,58,0,7,53,0,4,49,0,7,46,0,4,40,0,7,40
gap_enum1,133,7,1,-1,9,136,11,0,7,58,0,8,58,0,7,53,0,4,49,0,7,46,0,4,40,0,7,40
gap_enum2,133,7,1,-1,1,34,4,0,7,58,0,8,58,0,7,53,0,4,49,0,7,46,0,4,40,0,7,40
gap_enum1,134,7,7,5,1,1,3,0,7,59,0,9,57,0,6,45,0,6,44,0,7,43,0,9,43,0,5,42
gap_enum2,134,7,7,5,1,1,3,0,7,59,0,9,57,0,6,45,0,6,44,0,7,43,0,9,43,0,5,42
gap_enum1,134,7,6,14,2,10,4,0,7,59,0,9,57,0,6,45,0,6,44,0,7,43,0,9,43,0,5,42
gap_enum2,134,7,6,14,1,6,3,0,7,59,0,9,57,0,6,45,0,6,44,0,7,43,0,9,43,0,5,42
gap_enum1,134,7,5,21,3,17,5,0,7,59,0,9,57,0,6,45,0,6,44,0,7,43,0,9,43,0,5,42
gap_enum2,134,7,5,21,1,9,3,0,7,59,0,9,57,0,6,45,0,6,44,0,7,43,0,9,43,0,5,42
gap_enum1,134,7,4,27,4,38,6,0,7,59,0,9,57,0,6,45,0,6,44,0,7,43,0,9,43,0,5,42
gap_enum2,134,7,4,27,1,16,3,0,7,59,0,9,57,0,6,45,0,6,44,0,7,43,0,9,43,0,5,42
gap_enum1,134,7,3,33,5,59,7,0,7,59,0,9,57,0,6,45,0,6,44,0,7,43,0,9,43,0,5,42
gap_enum2,134,7,3,33,1,21,4,0,7,59,0,9,57,0,6,45,0,6,44,0,7,43,0,9,43,0,5,42
gap_enum1,134,7,2,42,8,124,10,0,7,59,0,9,57,0,6,45,0,6,44,0,7,43,0,9,43,0,5,42
gap_enum2,134,7,2,42,1,30,4,0,7,59,0,9,57,0,6,45,0,6,44,0,7,43,0,9,43,0,5,42
gap_enum1,134,7,1,-1,8,151,11,0,7,59,0,9,57,0,6,45,0,6,44,0,7,43,0,9,43,0,5,42
gap_enum2,134,7,1,-1,0,35,4,0,7,59,0,9,57,0,6,45,0,6,44,0,7,43,0,9,43,0,5,42
gap_enum1,135,7,7,7,1,1,3,0,8,59,0,8,59,0,6,54,0,7,51,0,7,49,0,8,49,0,7,42
gap_enum2,135,7,7,7,1,1,3,0,8,59,0,8,59,0,6,54,0,7,51,0,7,49,0,8,49,0,7,42
gap_enum1,135,7,6,15,2,7,4,0,8,59,0,8,59,0,6,54,0,7,51,0,7,49,0,8,49,0,7,42
gap_enum2,135,7,6,15,1,6,3,0,8,59,0,8,59,0,6,54,0,7,51,0,7,49,0,8,49,0,7,42
gap_enum1,135,7,5,22,3,14,5,0,8,59,0,8,59,0,6,54,0,7,51,0,7,49,0,8,49,0,7,42
gap_enum2,135,7,5,22,1,9,3,0,8,59,0,8,59,0,6,54,0,7,51,0,7,49,0,8,49,0,7,42
gap_enum1,135,7,4,29,5,53,7,0,8,59,0,8,59,0,6,54,0,7,51,0,7,49,0,8,49,0,7,42
gap_enum2,135,7,4,29,1,19,4,0,8,59,0,8,59,0,6,54,0,7,51,0,7,49,0,8,49,0,7,42
gap_enum1,135,7,3,35,6,80,8,0,8,59,0,8,59,0,6,54,0,7,51,0,7,49,0,8,49,0,7,42
gap_enum2,135,7,3,35,1,24,4,0,8,59,0,8,59,0,6,54,0,7,51,0,7,49,0,8,49,0,7,42
gap_enum1,135,7,2,-1,8,122,10,0,8,59,0,8,59,0,6,54,0,7,51,0,7,49,0,8,49,0,7,42
gap_enum2,135,7,2,-1,1,31,4,0,8,59,0,8,59,0,6,54,0,7,51,0,7,49,0,8,49,0,7,42
