version,m,n,j,RT_j,gaps,steps,μs,r1,c1,j1,r2,c2,j2,r3,c3,j3,r4,c4,j4,r5,c5,j5
gap_enum2,158,5,5,9,1,1,1,0,9,59,0,8,52,0,7,43,0,4,40,0,9,40
gap_enum1,158,5,4,13,2,4,2,0,9,59,0,8,52,0,7,43,0,4,40,0,9,40
gap_enum2,158,5,4,13,1,3,1,0,9,59,0,8,52,0,7,43,0,4,40,0,9,40
gap_enum1,158,5,3,20,3,22,2,0,9,59,0,8,52,0,7,43,0,4,40,0,9,40
gap_enum2,158,5,3,20,1,7,2,0,9,59,0,8,52,0,7,43,0,4,40,0,9,40
gap_enum1,158,5,2,28,5,53,3,0,9,59,0,8,52,0,7,43,0,4,40,0,9,40
gap_enum2,158,5,2,28,1,14,2,0,9,59,0,8,52,0,7,43,0,4,40,0,9,40
gap_enum1,158,5,1,37,7,91,4,0,9,59,0,8,52,0,7,43,0,4,40,0,9,40
gap_enum2,158,5,1,37,1,21,2,0,9,59,0,8,52,0,7,43,0,4,40,0,9,40
gap_enum1,159,5,5,8,1,1,1,0,5,50,0,9,45,0,6,43,0,7,43,0,8,41
gap_enum2,159,5,5,8,1,1,1,0,5,50,0,9,45,0,6,43,0,7,43,0,8,41
gap_enum1,159,5,4,15,2,10,2,0,5,50,0,9,45,0,6,43,0,7,43,0,8,41
gap_enum2,159,5,4,15,1,4,1,0,5,50,0,9,45,0,6,43,0,7,43,0,8,41
gap_enum1,159,5,3,21,3,17,2,0,5,50,0,9,45,0,6,43,0,7,43,0,8,41
gap_enum2,159,5,3,21,1,6,2,0,5,50,0,9,45,0,6,43,0,7,43,0,8,41
gap_enum1,159,5,2,30,4,38,3,0,5,50,0,9,45,0,6,43,0,7,43,0,8,41
gap_enum2,159,5,2,30,1,10,2,0,5,50,0,9,45,0,6,43,0,7,43,0,8,41
gap_enum1,159,5,1,35,6,80,4,0,5,50,0,9,45,0,6,43,0,7,43,0,8,41
gap_enum2,159,5,1,35,1,17,2,0,5,50,0,9,45,0,6,43,0,7,43,0,8,41
gap_enum1,160,5,5,7,1,1,1,0,9,59,0,4,56,0,9,53,0,6,51,0,7,47
gap_enum2,160,5,5,7,1,1,1,0,9,59,0,4,56,0,9,53,0,6,51,0,7,47
gap_enum1,160,5,4,13,2,10,2,0,9,59,0,4,56,0,9,53,0,6,51,0,7,47
gap_enum2,160,5,4,13,1,4,1,0,9,59,0,4,56,0,9,53,0,6,51,0,7,47
gap_enum1,160,5,3,22,3,22,2,0,9,59,0,4,56,0,9,53,0,6,51,0,7,47
gap_enum2,160,5,3,22,1,7,3,0,9,59,0,4,56,0,9,53,0,6,51,0,7,47
gap_enum1,160,5,2,26,5,53,3,0,9,59,0,4,56,0,9,53,0,6,51,0,7,47
gap_enum2,160,5,2,26,1,14,2,0,9,59,0,4,56,0,9,53,0,6,51,0,7,47
gap_enum1,160,5,1,35,6,80,4,0,9,59,0,4,56,0,9,53,0,6,51,0,7,47
gap_enum2,160,5,1,35,1,17,2,0,9,59,0,4,56,0,9,53,0,6,51,0,7,47
gap_enum1,161,5,5,5,1,1,1,0,8,54,0,6,53,0,7,43,0,4,42,0,5,41
gap_enum2,161,5,5,5,1,1,1,0,8,54,0,6,53,0,7,43,0,4,42,0,5,41
gap_enum1,161,5,4,9,2,10,2,0,8,54,0,6,53,0,7,43,0,4,42,0,5,41
gap_enum2,161,5,4,9,1,4,1,0,8,54,0,6,53,0,7,43,0,4,42,0,5,41
gap_enum1,161,5,3,16,3,22,2,0,8,54,0,6,53,0,7,43,0,4,42,0,5,41
gap_enum2,161,5,3,16,1,7,2,0,8,54,0,6,53,0,7,43,0,4,42,0,5,41
gap_enum1,161,5,2,22,6,62,4,0,8,54,0,6,53,0,7,43,0,4,42,0,5,41
gap_enum2,161,5,2,22,1,18,2,0,8,54,0,6,53,0,7,43,0,4,42,0,5,41
gap_enum1,161,5,1,30,7,91,4,0,8,54,0,6,53,0,7,43,0,4,42,0,5,41
gap_enum2,161,5,1,30,1,21,2,0,8,54,0,6,53,0,7,43,0,4,42,0,5,41
gap_enum1,162,5,5,9,1,1,1,0,5,59,0,8,53,0,6,49,0,7,49,0,9,43
gap_enum2,162,5,5,9,1,1,1,0,5,59,0,8,53,0,6,49,0,7,49,0,9,43
gap_enum1,162,5,4,16,2,10,2,0,5,59,0,8,53,0,6,49,0,7,49,0,9,43
gap_enum2,162,5,4,16,1,4,2,0,5,59,0,8,53,0,6,49,0,7,49,0,9,43
gap_enum1,162,5,3,22,3,17,2,0,5,59,0,8,53,0,6,49,0,7,49,0,9,43
gap_enum2,162,5,3,22,1,6,2,0,5,59,0,8,53,0,6,49,0,7,49,0,9,43
gap_enum1,162,5,2,30,5,53,3,0,5,59,0,8,53,0,6,49,0,7,49,0,9,43
gap_enum2,162,5,2,30,1,14,2,0,5,59,0,8,53,0,6,49,0,7,49,0,9,43
gap_enum1,162,5,1,35,6,75,4,0,5,59,0,8,53,0,6,49,0,7,49,0,9,43
gap_enum2,162,5,1,35,1,17,2,0,5,59,0,8,53,0,6,49,0,7,49,0,9,43
gap_enum1,163,5,5,6,1,1,1,0,4,59,0,7,52,0,8,50,0,5,45,0,6,42
gap_enum2,163,5,5,6,1,1,1,0,4,59,0,7,52,0,8,50,0,5,45,0,6,42
gap_enum1,163,5,4,11,2,10,2,0,4,59,0,7,52,0,8,50,0,5,45,0,6,42
gap_enum2,163,5,4,11,1,4,1,0,4,59,0,7,52,0,8,50,0,5,45,0,6,42
gap_enum1,163,5,3,19,4,33,3,0,4,59,0,7,52,0,8,50,0,5,45,0,6,42
gap_enum2,163,5,3,19,1,11,2,0,4,59,0,7,52,0,8,50,0,5,45,0,6,42
gap_enum1,163,5,2,26,5,53,3,0,4,59,0,7,52,0,8,50,0,5,45,0,6,42
gap_enum2,163,5,2,26,1,14,2,0,4,59,0,7,52,0,8,50,0,5,45,0,6,42
gap_enum1,163,5,1,30,7,91,4,0,4,59,0,7,52,0,8,50,0,5,45,0,6,42
gap_enum2,163,5,1,30,1,21,2,0,4,59,0,7,52,0,8,50,0,5,45,0,6,42
gap_enum1,164,5,5,8,1,1,1,0,7,58,0,7,54,0,5,53,0,6,47,0,8,42
gap_enum2,164,5,5,8,1,1,1,0,7,58,0,7,54,0,5,53,0,6,47,0,8,42
gap_enum1,164,5,4,14,2,10,2,0,7,58,0,7,54,0,5,53,0,6,47,0,8,42
gap_enum2,164,5,4,14,1,4,2,0,7,58,0,7,54,0,5,53,0,6,47,0,8,42
gap_enum1,164,5,3,19,4,33,3,0,7,58,0,7,54,0,5,53,0,6,47,0,8,42
gap_enum2,164,5,3,19,1,11,2,0,7,58,0,7,54,0,5,53,0,6,47,0,8,42
gap_enum1,164,5,2,26,5,53,3,0,7,58,0,7,54,0,5,53,0,6,47,0,8,42
gap_enum2,164,5,2,26,1,14,2,0,7,58,0,7,54,0,5,53,0,6,47,0,8,42
gap_enum1,164,5,1,33,7,91,4,0,7,58,0,7,54,0,5,53,0,6,47,0,8,42
gap_enum2,164,5,1,33,1,21,2,0,7,58,0,7,54,0,5,53,0,6,47,0,8,42
gap_enum1,165,5,5,6,1,1,1,0,7,59,0,7,57,0,5,52,0,4,51,0,6,51
gap_enum2,165,5,5,6,1,1,1,0,7,59,0,7,57,0,5,52,0,4,51,0,6,51
gap_enum1,165,5,4,10,2,4,2,0,7,59,0,7,57,0,5,52,0,4,51,0,6,51
gap_enum2,165,5,4,10,1,3,1,0,7,59,0,7,57,0,5,52,0,4,51,0,6,51
gap_enum1,165,5,3,15,3,22,2,0,7,59,0,7,57,0,5,52,0,4,51,0,6,51
gap_enum2,165,5,3,15,1,7,2,0,7,59,0,7,57,0,5,52,0,4,51,0,6,51
gap_enum1,165,5,2,22,4,35,3,0,7,59,0,7,57,0,5,52,0,4,51,0,6,51
gap_enum2,165,5,2,22,1,10,2,0,7,59,0,7,57,0,5,52,0,4,51,0,6,51
gap_enum1,165,5,1,29,6,80,4,0,7,59,0,7,57,0,5,52,0,4,51,0,6,51
gap_enum2,165,5,1,29,1,17,2,0,7,59,0,7,57,0,5,52,0,4,51,0,6,51
gap_enum1,166,5,5,7,1,1,1,0,9,51,0,4,48,0,5,46,0,6,45,0,7,41
gap_enum2,166,5,5,7,1,1,1,0,9,51,0,4,48,0,5,46,0,6,45,0,7,41
gap_enum1,166,5,4,13,2,10,2,0,9,51,0,4,48,0,5,46,0,6,45,0,7,41
gap_enum2,166,5,4,13,1,4,2,0,9,51,0,4,48,0,5,46,0,6,45,0,7,41
gap_enum1,166,5,3,18,3,22,2,0,9,51,0,4,48,0,5,46,0,6,45,0,7,41
gap_enum2,166,5,3,18,1,7,2,0,9,51,0,4,48,0,5,46,0,6,45,0,7,41
gap_enum1,166,5,2,22,4,35,3,0,9,51,0,4,48,0,5,46,0,6,45,0,7,41
gap_enum2,166,5,2,22,1,10,2,0,9,51,0,4,48,0,5,46,0,6,45,0,7,41
gap_enum1,166,5,1,31,6,80,4,0,9,51,0,4,48,0,5,46,0,6,45,0,7,41
gap_enum2,166,5,1,31,1,17,2,0,9,51,0,4,48,0,5,46,0,6,45,0,7,41
gap_enum1,167,5,5,5,1,1,1,0,4,52,0,9,46,0,8,43,0,9,42,0,5,40
gap_enum2,167,5,5,5,1,1,1,0,4,52,0,9,46,0,8,43,0,9,42,0,5,40
gap_enum1,167,5,4,14,2,10,2,0,4,52,0,9,46,0,8,43,0,9,42,0,5,40
gap_enum2,167,5,4,14,1,4,2,0,4,52,0,9,46,0,8,43,0,9,42,0,5,40
gap_enum1,167,5,3,22,3,22,2,0,4,52,0,9,46,0,8,43,0,9,42,0,5,40
gap_enum2,167,5,3,22,1,7,2,0,4,52,0,9,46,0,8,43,0,9,42,0,5,40
gap_enum1,167,5,2,31,5,53,3,0,4,52,0,9,46,0,8,43,0,9,42,0,5,40
gap_enum2,167,5,2,31,1,14,2,0,4,52,0,9,46,0,8,43,0,9,42,0,5,40
gap_enum1,167,5,1,35,6,80,4,0,4,52,0,9,46,0,8,43,0,9,42,0,5,40
gap_enum2,167,5,1,35,1,17,2,0,4,52,0,9,46,0,8,43,0,9,42,0,5,40
gap_enum1,168,5,5,7,1,1,1,0,9,58,0,4,50,0,5,48,0,5,46,0,7,41
gap_enum2,168,5,5,7,1,1,1,0,9,58,0,4,50,0,5,48,0,5,46,0,7,41
gap_enum1,168,5,4,12,2,10,2,0,9,58,0,4,50,0,5,48,0,5,46,0,7,41
gap_enum2,168,5,4,12,1,4,2,0,9,58,0,4,50,0,5,48,0,5,46,0,7,41
gap_enum1,168,5,3,17,3,19,2,0,9,58,0,4,50,0,5,48,0,5,46,0,7,41
gap_enum2,168,5,3,17,1,7,2,0,9,58,0,4,50,0,5,48,0,5,46,0,7,41
gap_enum1,168,5,2,21,5,53,3,0,9,58,0,4,50,0,5,48,0,5,46,0,7,41
gap_enum2,168,5,2,21,1,14,2,0,9,58,0,4,50,0,5,48,0,5,46,0,7,41
gap_enum1,168,5,1,30,7,86,4,0,9,58,0,4,50,0,5,48,0,5,46,0,7,41
gap_enum2,168,5,1,30,1,21,2,0,9,58,0,4,50,0,5,48,0,5,46,0,7,41
gap_enum1,169,5,5,9,1,1,1,0,8,55,0,4,54,0,8,52,0,4,45,0,9,45
gap_enum2,169,5,5,9,1,1,1,0,8,55,0,4,54,0,8,52,0,4,45,0,9,45
gap_enum1,169,5,4,13,2,4,2,0,8,55,0,4,54,0,8,52,0,4,45,0,9,45
gap_enum2,169,5,4,13,1,3,1,0,8,55,0,4,54,0,8,52,0,4,45,0,9,45
gap_enum1,169,5,3,21,3,22,2,0,8,55,0,4,54,0,8,52,0,4,45,0,9,45
gap_enum2,169,5,3,21,1,7,2,0,8,55,0,4,54,0,8,52,0,4,45,0,9,45
gap_enum1,169,5,2,25,4,35,3,0,8,55,0,4,54,0,8,52,0,4,45,0,9,45
gap_enum2,169,5,2,25,1,10,2,0,8,55,0,4,54,0,8,52,0,4,45,0,9,45
gap_enum1,169,5,1,33,6,80,4,0,8,55,0,4,54,0,8,52,0,4,45,0,9,45
gap_enum2,169,5,1,33,1,17,2,0,8,55,0,4,54,0,8,52,0,4,45,0,9,45
gap_enum1,170,5,5,6,1,1,1,0,9,54,0,5,52,0,4,51,0,9,51,0,6,44
gap_enum2,170,5,5,6,1,1,1,0,9,54,0,5,52,0,4,51,0,9,51,0,6,44
gap_enum1,170,5,4,15,3,10,2,0,9,54,0,5,52,0,4,51,0,9,51,0,6,44
gap_enum2,170,5,4,15,2,5,2,0,9,54,0,5,52,0,4,51,0,9,51,0,6,44
gap_enum1,170,5,3,19,4,21,2,0,9,54,0,5,52,0,4,51,0,9,51,0,6,44
gap_enum2,170,5,3,19,2,9,2,0,9,54,0,5,52,0,4,51,0,9,51,0,6,44
gap_enum1,170,5,2,24,5,53,3,0,9,54,0,5,52,0,4,51,0,9,51,0,6,44
gap_enum2,170,5,2,24,2,19,2,0,9,54,0,5,52,0,4,51,0,9,51,0,6,44
gap_enum1,170,5,1,33,6,80,4,0,9,54,0,5,52,0,4,51,0,9,51,0,6,44
gap_enum2,170,5,1,33,2,26,2,0,9,54,0,5,52,0,4,51,0,9,51,0,6,44
gap_enum1,171,5,5,5,1,1,1,0,7,50,0,5,47,0,4,45,0,9,44,0,5,41
gap_enum2,171,5,5,5,1,1,1,0,7,50,0,5,47,0,4,45,0,9,44,0,5,41
gap_enum1,171,5,4,14,2,10,2,0,7,50,0,5,47,0,4,45,0,9,44,0,5,41
gap_enum2,171,5,4,14,1,4,2,0,7,50,0,5,47,0,4,45,0,9,44,0,5,41
gap_enum1,171,5,3,18,3,22,2,0,7,50,0,5,47,0,4,45,0,9,44,0,5,41
gap_enum2,171,5,3,18,1,7,2,0,7,50,0,5,47,0,4,45,0,9,44,0,5,41
gap_enum1,171,5,2,23,5,53,3,0,7,50,0,5,47,0,4,45,0,9,44,0,5,41
gap_enum2,171,5,2,23,1,14,2,0,7,50,0,5,47,0,4,45,0,9,44,0,5,41
gap_enum1,171,5,1,30,6,80,4,0,7,50,0,5,47,0,4,45,0,9,44,0,5,41
gap_enum2,171,5,1,30,1,17,2,0,7,50,0,5,47,0,4,45,0,9,44,0,5,41
gap_enum1,172,5,5,9,1,1,1,0,9,56,0,5,48,0,5,48,0,7,42,0,9,41
gap_enum2,172,5,5,9,1,1,1,0,9,56,0,5,48,0,5,48,0,7,42,0,9,41
gap_enum1,172,5,4,16,2,10,2,0,9,56,0,5,48,0,5,48,0,7,42,0,9,41
gap_enum2,172,5,4,16,1,4,2,0,9,56,0,5,48,0,5,48,0,7,42,0,9,41
gap_enum1,172,5,3,21,3,22,2,0,9,56,0,5,48,0,5,48,0,7,42,0,9,41
gap_enum2,172,5,3,21,1,7,2,0,9,56,0,5,48,0,5,48,0,7,42,0,9,41
gap_enum1,172,5,2,26,4,31,3,0,9,56,0,5,48,0,5,48,0,7,42,0,9,41
gap_enum2,172,5,2,26,1,9,2,0,9,56,0,5,48,0,5,48,0,7,42,0,9,41
gap_enum1,172,5,1,35,6,80,4,0,9,56,0,5,48,0,5,48,0,7,42,0,9,41
gap_enum2,172,5,1,35,1,17,2,0,9,56,0,5,48,0,5,48,0,7,42,0,9,41
gap_enum1,173,5,5,6,1,1,1,0,6,59,0,6,58,0,5,44,0,4,43,0,6,42
gap_enum2,173,5,5,6,1,1,1,0,6,59,0,6,58,0,5,44,0,4,43,0,6,42
gap_enum1,173,5,4,10,2,10,2,0,6,59,0,6,58,0,5,44,0,4,43,0,6,42
gap_enum2,173,5,4,10,1,4,2,0,6,59,0,6,58,0,5,44,0,4,43,0,6,42
gap_enum1,173,5,3,15,3,22,2,0,6,59,0,6,58,0,5,44,0,4,43,0,6,42
gap_enum2,173,5,3,15,1,7,2,0,6,59,0,6,58,0,5,44,0,4,43,0,6,42
gap_enum1,173,5,2,21,7,62,4,0,6,59,0,6,58,0,5,44,0,4,43,0,6,42
gap_enum2,173,5,2,21,2,19,2,0,6,59,0,6,58,0,5,44,0,4,43,0,6,42
gap_enum1,173,5,1,27,8,99,4,0,6,59,0,6,58,0,5,44,0,4,43,0,6,42
gap_enum2,173,5,1,27,2,26,2,0,6,59,0,6,58,0,5,44,0,4,43,0,6,42
gap_enum1,174,5,5,7,1,1,1,0,6,57,0,8,56,0,4,50,0,4,40,0,7,40
gap_enum2,174,5,5,7,1,1,1,0,6,57,0,8,56,0,4,50,0,4,40,0,7,40
gap_enum1,174,5,4,11,2,4,2,0,6,57,0,8,56,0,4,50,0,4,40,0,7,40
gap_enum2,174,5,4,11,1,3,2,0,6,57,0,8,56,0,4,50,0,4,40,0,7,40
gap_enum1,174,5,3,15,4,33,3,0,6,57,0,8,56,0,4,50,0,4,40,0,7,40
gap_enum2,174,5,3,15,1,11,2,0,6,57,0,8,56,0,4,50,0,4,40,0,7,40
gap_enum1,174,5,2,23,7,62,4,0,6,57,0,8,56,0,4,50,0,4,40,0,7,40
gap_enum2,174,5,2,23,2,19,2,0,6,57,0,8,56,0,4,50,0,4,40,0,7,40
gap_enum1,174,5,1,29,8,99,4,0,6,57,0,8,56,0,4,50,0,4,40,0,7,40
gap_enum2,174,5,1,29,2,26,2,0,6,57,0,8,56,0,4,50,0,4,40,0,7,40
gap_enum1,175,5,5,8,1,1,1,0,6,57,0,8,57,0,9,46,0,5,42,0,8,42
gap_enum2,175,5,5,8,1,1,1,0,6,57,0,8,57,0,9,46,0,5,42,0,8,42
gap_enum1,175,5,4,13,2,4,2,0,6,57,0,8,57,0,9,46,0,5,42,0,8,42
gap_enum2,175,5,4,13,1,3,1,0,6,57,0,8,57,0,9,46,0,5,42,0,8,42
gap_enum1,175,5,3,22,3,22,2,0,6,57,0,8,57,0,9,46,0,5,42,0,8,42
gap_enum2,175,5,3,22,1,7,2,0,6,57,0,8,57,0,9,46,0,5,42,0,8,42
gap_enum1,175,5,2,30,6,62,4,0,6,57,0,8,57,0,9,46,0,5,42,0,8,42
gap_enum2,175,5,2,30,1,18,2,0,6,57,0,8,57,0,9,46,0,5,42,0,8,42
gap_enum1,175,5,1,36,7,78,4,0,6,57,0,8,57,0,9,46,0,5,42,0,8,42
gap_enum2,175,5,1,36,1,20,2,0,6,57,0,8,57,0,9,46,0,5,42,0,8,42
gap_enum1,176,5,5,5,1,1,1,0,9,53,0,9,52,0,7,48,0,7,46,0,5,44
gap_enum2,176,5,5,5,1,1,1,0,9,53,0,9,52,0,7,48,0,7,46,0,5,44
gap_enum1,176,5,4,12,2,10,2,0,9,53,0,9,52,0,7,48,0,7,46,0,5,44
gap_enum2,176,5,4,12,1,4,2,0,9,53,0,9,52,0,7,48,0,7,46,0,5,44
gap_enum1,176,5,3,19,3,22,4,0,9,53,0,9,52,0,7,48,0,7,46,0,5,44
gap_enum2,176,5,3,19,1,7,2,0,9,53,0,9,52,0,7,48,0,7,46,0,5,44
gap_enum1,176,5,2,28,5,53,3,0,9,53,0,9,52,0,7,48,0,7,46,0,5,44
gap_enum2,176,5,2,28,1,14,2,0,9,53,0,9,52,0,7,48,0,7,46,0,5,44
gap_enum1,176,5,1,37,6,80,4,0,9,53,0,9,52,0,7,48,0,7,46,0,5,44
gap_enum2,176,5,1,37,1,17,2,0,9,53,0,9,52,0,7,48,0,7,46,0,5,44
gap_enum1,177,5,5,8,1,1,1,0,5,53,0,5,53,0,7,53,0,8,51,0,8,44
gap_enum2,177,5,5,8,1,1,1,0,5,53,0,5,53,0,7,53,0,8,51,0,8,44
gap_enum1,177,5,4,16,2,10,2,0,5,53,0,5,53,0,7,53,0,8,51,0,8,44
gap_enum2,177,5,4,16,1,4,1,0,5,53,0,5,53,0,7,53,0,8,51,0,8,44
gap_enum1,177,5,3,23,4,33,3,0,5,53,0,5,53,0,7,53,0,8,51,0,8,44
gap_enum2,177,5,3,23,1,11,2,0,5,53,0,5,53,0,7,53,0,8,51,0,8,44
gap_enum1,177,5,2,28,5,44,3,0,5,53,0,5,53,0,7,53,0,8,51,0,8,44
gap_enum2,177,5,2,28,1,13,2,0,5,53,0,5,53,0,7,53,0,8,51,0,8,44
gap_enum1,177,5,1,33,6,60,3,0,5,53,0,5,53,0,7,53,0,8,51,0,8,44
gap_enum2,177,5,1,33,1,15,2,0,5,53,0,5,53,0,7,53,0,8,51,0,8,44
gap_enum1,178,5,5,6,1,1,1,0,4,56,0,9,53,0,7,52,0,7,43,0,6,41
gap_enum2,178,5,5,6,1,1,1,0,4,56,0,9,53,0,7,52,0,7,43,0,6,41
gap_enum1,178,5,4,13,2,10,2,0,4,56,0,9,53,0,7,52,0,7,43,0,6,41
gap_enum2,178,5,4,13,1,4,2,0,4,56,0,9,53,0,7,52,0,7,43,0,6,41
gap_enum1,178,5,3,20,4,33,3,0,4,56,0,9,53,0,7,52,0,7,43,0,6,41
gap_enum2,178,5,3,20,1,11,2,0,4,56,0,9,53,0,7,52,0,7,43,0,6,41
gap_enum1,178,5,2,29,5,53,3,0,4,56,0,9,53,0,7,52,0,7,43,0,6,41
gap_enum2,178,5,2,29,1,14,2,0,4,56,0,9,53,0,7,52,0,7,43,0,6,41
gap_enum1,178,5,1,33,7,91,4,0,4,56,0,9,53,0,7,52,0,7,43,0,6,41
gap_enum2,178,5,1,33,1,21,2,0,4,56,0,9,53,0,7,52,0,7,43,0,6,41
gap_enum1,179,5,5,8,1,1,1,0,6,53,0,7,53,0,6,52,0,4,51,0,8,50
gap_enum2,179,5,5,8,1,1,1,0,6,53,0,7,53,0,6,52,0,4,51,0,8,50
gap_enum1,179,5,4,12,2,10,2,0,6,53,0,7,53,0,6,52,0,4,51,0,8,50
gap_enum2,179,5,4,12,1,4,2,0,6,53,0,7,53,0,6,52,0,4,51,0,8,50
gap_enum1,179,5,3,18,3,22,2,0,6,53,0,7,53,0,6,52,0,4,51,0,8,50
gap_enum2,179,5,3,18,1,7,2,0,6,53,0,7,53,0,6,52,0,4,51,0,8,50
gap_enum1,179,5,2,25,4,38,3,0,6,53,0,7,53,0,6,52,0,4,51,0,8,50
gap_enum2,179,5,2,25,1,10,2,0,6,53,0,7,53,0,6,52,0,4,51,0,8,50
gap_enum1,179,5,1,31,5,50,3,0,6,53,0,7,53,0,6,52,0,4,51,0,8,50
gap_enum2,179,5,1,31,1,12,2,0,6,53,0,7,53,0,6,52,0,4,51,0,8,50
gap_enum1,180,5,5,5,1,1,1,0,5,59,0,6,54,0,9,50,0,7,44,0,5,42
gap_enum2,180,5,5,5,1,1,1,0,5,59,0,6,54,0,9,50,0,7,44,0,5,42
gap_enum1,180,5,4,12,2,10,2,0,5,59,0,6,54,0,9,50,0,7,44,0,5,42
gap_enum2,180,5,4,12,1,4,2,0,5,59,0,6,54,0,9,50,0,7,44,0,5,42
gap_enum1,180,5,3,21,4,33,3,0,5,59,0,6,54,0,9,50,0,7,44,0,5,42
gap_enum2,180,5,3,21,1,11,2,0,5,59,0,6,54,0,9,50,0,7,44,0,5,42
gap_enum1,180,5,2,27,5,48,3,0,5,59,0,6,54,0,9,50,0,7,44,0,5,42
gap_enum2,180,5,2,27,1,14,2,0,5,59,0,6,54,0,9,50,0,7,44,0,5,42
gap_enum1,180,5,1,32,7,91,4,0,5,59,0,6,54,0,9,50,0,7,44,0,5,42
gap_enum2,180,5,1,32,1,21,2,0,5,59,0,6,54,0,9,50,0,7,44,0,5,42
gap_enum1,181,5,5,7,1,1,1,0,4,59,0,9,56,0,6,43,0,4,41,0,7,40
gap_enum2,181,5,5,7,1,1,1,0,4,59,0,9,56,0,6,43,0,4,41,0,7,40
gap_enum1,181,5,4,11,2,10,2,0,4,59,0,9,56,0,6,43,0,4,41,0,7,40
gap_enum2,181,5,4,11,1,4,2,0,4,59,0,9,56,0,6,43,0,4,41,0,7,40
gap_enum1,181,5,3,17,3,22,4,0,4,59,0,9,56,0,6,43,0,4,41,0,7,40
gap_enum2,181,5,3,17,1,7,2,0,4,59,0,9,56,0,6,43,0,4,41,0,7,40
gap_enum1,181,5,2,26,6,62,4,0,4,59,0,9,56,0,6,43,0,4,41,0,7,40
gap_enum2,181,5,2,26,1,18,2,0,4,59,0,9,56,0,6,43,0,4,41,0,7,40
gap_enum1,181,5,1,30,8,99,4,0,4,59,0,9,56,0,6,43,0,4,41,0,7,40
gap_enum2,181,5,1,30,1,25,2,0,4,59,0,9,56,0,6,43,0,4,41,0,7,40
gap_enum1,182,5,5,9,1,1,1,0,4,59,0,6,55,0,5,48,0,5,46,0,9,45
gap_enum2,182,5,5,9,1,1,1,0,4,59,0,6,55,0,5,48,0,5,46,0,9,45
gap_enum1,182,5,4,14,2,10,2,0,4,59,0,6,55,0,5,48,0,5,46,0,9,45
gap_enum2,182,5,4,14,1,4,2,0,4,59,0,6,55,0,5,48,0,5,46,0,9,45
gap_enum1,182,5,3,19,3,22,2,0,4,59,0,6,55,0,5,48,0,5,46,0,9,45
gap_enum2,182,5,3,19,1,7,2,0,4,59,0,6,55,0,5,48,0,5,46,0,9,45
gap_enum1,182,5,2,25,5,53,3,0,4,59,0,6,55,0,5,48,0,5,46,0,9,45
gap_enum2,182,5,2,25,1,14,2,0,4,59,0,6,55,0,5,48,0,5,46,0,9,45
gap_enum1,182,5,1,29,6,75,4,0,4,59,0,6,55,0,5,48,0,5,46,0,9,45
gap_enum2,182,5,1,29,1,17,2,0,4,59,0,6,55,0,5,48,0,5,46,0,9,45
gap_enum1,183,5,5,8,1,1,1,0,6,59,0,7,53,0,4,52,0,7,51,0,8,42
gap_enum2,183,5,5,8,1,1,1,0,6,59,0,7,53,0,4,52,0,7,51,0,8,42
gap_enum1,183,5,4,15,3,10,2,0,6,59,0,7,53,0,4,52,0,7,51,0,8,42
gap_enum2,183,5,4,15,2,5,2,0,6,59,0,7,53,0,4,52,0,7,51,0,8,42
gap_enum1,183,5,3,19,4,33,3,0,6,59,0,7,53,0,4,52,0,7,51,0,8,42
gap_enum2,183,5,3,19,2,12,2,0,6,59,0,7,53,0,4,52,0,7,51,0,8,42
gap_enum1,183,5,2,26,5,53,3,0,6,59,0,7,53,0,4,52,0,7,51,0,8,42
gap_enum2,183,5,2,26,2,19,2,0,6,59,0,7,53,0,4,52,0,7,51,0,8,42
gap_enum1,183,5,1,32,7,91,4,0,6,59,0,7,53,0,4,52,0,7,51,0,8,42
gap_enum2,183,5,1,32,2,32,2,0,6,59,0,7,53,0,4,52,0,7,51,0,8,42
gap_enum1,184,5,5,4,1,1,1,0,8,57,0,9,56,0,8,52,0,7,50,0,4,40
gap_enum2,184,5,5,4,1,1,1,0,8,57,0,9,56,0,8,52,0,7,50,0,4,40
gap_enum1,184,5,4,11,3,10,2,0,8,57,0,9,56,0,8,52,0,7,50,0,4,40
gap_enum2,184,5,4,11,2,5,2,0,8,57,0,9,56,0,8,52,0,7,50,0,4,40
gap_enum1,184,5,3,19,4,33,3,0,8,57,0,9,56,0,8,52,0,7,50,0,4,40
gap_enum2,184,5,3,19,2,12,2,0,8,57,0,9,56,0,8,52,0,7,50,0,4,40
gap_enum1,184,5,2,28,5,53,3,0,8,57,0,9,56,0,8,52,0,7,50,0,4,40
gap_enum2,184,5,2,28,2,19,2,0,8,57,0,9,56,0,8,52,0,7,50,0,4,40
gap_enum1,184,5,1,36,6,75,4,0,8,57,0,9,56,0,8,52,0,7,50,0,4,40
gap_enum2,184,5,1,36,2,26,2,0,8,57,0,9,56,0,8,52,0,7,50,0,4,40
gap_enum1,185,5,5,5,1,1,1,0,9,57,0,7,55,0,9,54,0,4,47,0,5,40
gap_enum2,185,5,5,5,1,1,1,0,9,57,0,7,55,0,9,54,0,4,47,0,5,40
gap_enum1,185,5,4,9,3,10,2,0,9,57,0,7,55,0,9,54,0,4,47,0,5,40
gap_enum2,185,5,4,9,2,5,2,0,9,57,0,7,55,0,9,54,0,4,47,0,5,40
